user,task_id,query_id,UCTR,QCTR,MaxRR,MinRR,MeanRR,MaxRRow,MinRRow,MeanRRow,PLC,MaxScroll,QDT,SCD,ACD,TTFC,TTLC,DsatCC,DsatCR,LastClickToEnd,LastHoverToEnd
2016011330,1,2,0,0,0,0,0,0,0,0,0,6900.0,79894,0,0,2000000,2000000,0,0,2000000,2975
2016011330,2,0,0,0,0,0,0,0,0,0,0,300.0,13072,0,0,2000000,2000000,0,0,2000000,9568
2016011330,2,1,0,0,0,0,0,0,0,0,0,2600.0,58047,0,0,2000000,2000000,0,0,2000000,17345
2016011330,2,2,0,0,0,0,0,0,0,0,0,2300.0,63747,0,0,2000000,2000000,0,0,2000000,12927
2016011330,2,3,0,0,0,0,0,0,0,0,0,1794.0,89677,0,0,2000000,2000000,0,0,2000000,9977
2016011330,3,0,0,0,0,0,0,0,0,0,0,600.0,41823,0,0,2000000,2000000,0,0,2000000,13007
2016011330,3,1,0,0,0,0,0,0,0,0,0,1700.0,85018,0,0,2000000,2000000,0,0,2000000,48997
2016011330,3,2,0,0,0,0,0,0,0,0,0,200.0,12709,0,0,2000000,2000000,0,0,2000000,2730
2016011330,3,3,0,0,0,0,0,0,0,0,0,2300.0,58921,0,0,2000000,2000000,0,0,2000000,1674
2016011330,4,0,0,0,0,0,0,0,0,0,0,300.0,42410,0,0,2000000,2000000,0,0,2000000,4146
2016011330,4,1,0,0,0,0,0,0,0,0,0,1100.0,27161,0,0,2000000,2000000,0,0,2000000,758
2016011330,4,2,0,0,0,0,0,0,0,0,0,1300.0,58468,0,0,2000000,2000000,0,0,2000000,51311
2016011330,5,1,0,0,0,0,0,0,0,0,0,5500.0,51403,0,0,2000000,2000000,0,0,2000000,5653
2016011330,6,1,0,0,0,0,0,0,0,0,0,900.0,12176,0,0,2000000,2000000,0,0,2000000,745
2016011330,7,0,0,0,0,0,0,0,0,0,0,200.0,10380,0,0,2000000,2000000,0,0,2000000,4913
2016011330,7,2,0,0,0,0,0,0,0,0,0,1400.0,18531,0,0,2000000,2000000,0,0,2000000,12282
2016011330,7,3,0,0,0,0,0,0,0,0,0,2100.0,24907,0,0,2000000,2000000,0,0,2000000,6992
2016011330,7,4,0,0,0,0,0,0,0,0,0,1900.0,26521,0,0,2000000,2000000,0,0,2000000,17320
2016011330,8,0,0,0,0,0,0,0,0,0,0,2100.0,38952,0,0,2000000,2000000,0,0,2000000,13598
2016011330,8,1,0,0,0,0,0,0,0,0,0,1400.0,21024,0,0,2000000,2000000,0,0,2000000,4977
2016011330,8,2,0,0,0,0,0,0,0,0,0,4300.0,13531,0,0,2000000,2000000,0,0,2000000,1344
2016011330,9,0,0,0,0,0,0,0,0,0,0,5200.0,152918,0,0,2000000,2000000,0,0,2000000,19071
2016011330,9,1,0,0,0,0,0,0,0,0,0,7200.0,68216,0,0,2000000,2000000,0,0,2000000,18979
2016011330,9,2,0,0,0,0,0,0,0,0,0,4200.0,57075,0,0,2000000,2000000,0,0,2000000,33193
2016011330,9,3,0,0,0,0,0,0,0,0,0,3000.0,24547,0,0,2000000,2000000,0,0,2000000,11116
2016011330,9,7,0,0,0,0,0,0,0,0,0,8600.0,118798,0,0,2000000,2000000,0,0,2000000,597
2016011330,9,9,0,0,0,0,0,0,0,0,0,4500.0,24531,0,0,2000000,2000000,0,0,2000000,5400
2016011330,9,11,0,0,0,0,0,0,0,0,0,1100.0,9570,0,0,2000000,2000000,0,0,2000000,5695
2016011330,9,12,0,0,0,0,0,0,0,0,0,3700.0,25099,0,0,2000000,2000000,0,0,2000000,8671
2016011330,9,13,0,0,0,0,0,0,0,0,0,10000.0,73690,0,0,2000000,2000000,0,0,2000000,13385
2016011330,11,1,0,0,0,0,0,0,0,0,0,0.0,14649,0,0,2000000,2000000,0,0,2000000,8638
2016011330,11,3,0,0,0,0,0,0,0,0,0,1500.0,24825,0,0,2000000,2000000,0,0,2000000,1949
2016011330,12,1,0,0,0,0,0,0,0,0,0,1500.0,16634,0,0,2000000,2000000,0,0,2000000,8847
2016011330,12,2,0,0,0,0,0,0,0,0,0,11000.0,16408,0,0,2000000,2000000,0,0,2000000,1840
2015012820,2,0,0,0,0,0,0,0,0,0,0,0.0,6240,0,0,2000000,2000000,0,0,2000000,2290
2015012820,2,5,0,0,0,0,0,0,0,0,0,1200.0,23132,0,0,2000000,2000000,0,0,2000000,6618
2015012820,3,2,0,0,0,0,0,0,0,0,0,700.0,8797,0,0,2000000,2000000,0,0,2000000,4063
2015012820,5,2,0,0,0,0,0,0,0,0,0,2600.0,8450,0,0,2000000,2000000,0,0,2000000,3801
2015012820,5,3,0,0,0,0,0,0,0,0,0,3400.0,7801,0,0,2000000,2000000,0,0,2000000,808
2015012820,6,0,0,0,0,0,0,0,0,0,0,1600.0,22156,0,0,2000000,2000000,0,0,2000000,7952
2015012820,9,3,0,0,0,0,0,0,0,0,0,6800.0,15077,0,0,2000000,2000000,0,0,2000000,2074
2015012820,9,4,0,0,0,0,0,0,0,0,0,1100.0,10318,0,0,2000000,2000000,0,0,2000000,6
2015012820,9,5,0,0,0,0,0,0,0,0,0,8000.0,21971,0,0,2000000,2000000,0,0,2000000,1880
2015012820,9,6,0,0,0,0,0,0,0,0,0,2300.0,18859,0,0,2000000,2000000,0,0,2000000,13428
2015012820,9,7,0,0,0,0,0,0,0,0,0,15500.0,25947,0,0,2000000,2000000,0,0,2000000,11045
2015012820,9,8,0,0,0,0,0,0,0,0,0,7900.0,97911,0,0,2000000,2000000,0,0,2000000,87335
2015012820,11,1,0,0,0,0,0,0,0,0,0,0.0,347217,0,0,2000000,2000000,0,0,2000000,2000000
2015012820,11,2,0,0,0,0,0,0,0,0,0,700.0,18839,0,0,2000000,2000000,0,0,2000000,2000000
2015012820,12,2,0,0,0,0,0,0,0,0,0,0.0,3916,0,0,2000000,2000000,0,0,2000000,2000000
2015012820,12,4,0,0,0,0,0,0,0,0,0,5500.0,17250,0,0,2000000,2000000,0,0,2000000,7098
2015012820,12,5,0,0,0,0,0,0,0,0,0,2100.0,9686,0,0,2000000,2000000,0,0,2000000,2905
2015012820,12,6,0,0,0,0,0,0,0,0,0,2000.0,10518,0,0,2000000,2000000,0,0,2000000,3153
2015012820,12,7,0,0,0,0,0,0,0,0,0,7000.0,69756,0,0,2000000,2000000,0,0,2000000,57267
2015011753,1,0,0,0,0,0,0,0,0,0,0,3700.0,15995,0,0,2000000,2000000,0,0,2000000,1963
2015011753,3,0,0,0,0,0,0,0,0,0,0,1000.0,32928,0,0,2000000,2000000,0,0,2000000,8033
2015011753,3,1,0,0,0,0,0,0,0,0,0,3400.0,39435,0,0,2000000,2000000,0,0,2000000,12362
2015011753,4,1,0,0,0,0,0,0,0,0,0,15700.0,47560,0,0,2000000,2000000,0,0,2000000,4082
2015011753,5,0,0,0,0,0,0,0,0,0,0,3200.0,26119,0,0,2000000,2000000,0,0,2000000,4521
2015011753,5,1,0,0,0,0,0,0,0,0,0,3600.0,18561,0,0,2000000,2000000,0,0,2000000,5738
2015011753,7,0,0,0,0,0,0,0,0,0,0,4000.0,64844,0,0,2000000,2000000,0,0,2000000,18563
2015011753,7,1,0,0,0,0,0,0,0,0,0,3000.0,51031,0,0,2000000,2000000,0,0,2000000,17758
2015011753,7,2,0,0,0,0,0,0,0,0,0,1730.0,70328,0,0,2000000,2000000,0,0,2000000,29729
2015011753,7,3,0,0,0,0,0,0,0,0,0,10700.0,62845,0,0,2000000,2000000,0,0,2000000,6437
2015011753,8,0,0,0,0,0,0,0,0,0,0,2500.0,24543,0,0,2000000,2000000,0,0,2000000,13883
2015011753,9,0,0,0,0,0,0,0,0,0,0,8000.0,52469,0,0,2000000,2000000,0,0,2000000,8468
2015011753,9,2,0,0,0,0,0,0,0,0,0,4500.0,38919,0,0,2000000,2000000,0,0,2000000,14765
2015011753,9,3,0,0,0,0,0,0,0,0,0,4100.0,28299,0,0,2000000,2000000,0,0,2000000,4837
2015011753,9,5,0,0,0,0,0,0,0,0,0,1500.0,24058,0,0,2000000,2000000,0,0,2000000,9184
2015011753,9,6,0,0,0,0,0,0,0,0,0,6100.0,31937,0,0,2000000,2000000,0,0,2000000,4737
2015011753,9,7,0,0,0,0,0,0,0,0,0,7100.0,60083,0,0,2000000,2000000,0,0,2000000,1973
2015012610,3,0,0,0,0,0,0,0,0,0,0,0.0,10856,0,0,2000000,2000000,0,0,2000000,10016
2015012610,4,0,0,0,0,0,0,0,0,0,0,1000.0,8350,0,0,2000000,2000000,0,0,2000000,602
2015012610,4,3,0,0,0,0,0,0,0,0,0,0.0,1594,0,0,2000000,2000000,0,0,2000000,2000000
2015012610,4,5,0,0,0,0,0,0,0,0,0,600.0,5240,0,0,2000000,2000000,0,0,2000000,3518
2015012610,5,0,0,0,0,0,0,0,0,0,0,800.0,19434,0,0,2000000,2000000,0,0,2000000,5049
2015012610,5,1,0,0,0,0,0,0,0,0,0,2000.0,44486,0,0,2000000,2000000,0,0,2000000,8698
2015012610,5,2,0,0,0,0,0,0,0,0,0,1500.0,17927,0,0,2000000,2000000,0,0,2000000,9727
2015012610,5,3,0,0,0,0,0,0,0,0,0,1000.0,3315,0,0,2000000,2000000,0,0,2000000,1057
2015012610,6,0,0,0,0,0,0,0,0,0,0,720.0,7505,0,0,2000000,2000000,0,0,2000000,4553
2015012610,6,1,0,0,0,0,0,0,0,0,0,1760.0,15475,0,0,2000000,2000000,0,0,2000000,6650
2015012610,6,2,0,0,0,0,0,0,0,0,0,2640.0,31187,0,0,2000000,2000000,0,0,2000000,8522
2015012610,6,4,0,0,0,0,0,0,0,0,0,2480.0,26853,0,0,2000000,2000000,0,0,2000000,14875
2015012610,7,1,0,0,0,0,0,0,0,0,0,1500.0,24853,0,0,2000000,2000000,0,0,2000000,9648
2015012610,7,2,0,0,0,0,0,0,0,0,0,1400.0,16267,0,0,2000000,2000000,0,0,2000000,5651
2015012610,7,3,0,0,0,0,0,0,0,0,0,500.0,19440,0,0,2000000,2000000,0,0,2000000,2122
2015012610,9,0,0,0,0,0,0,0,0,0,0,0.0,8237,0,0,2000000,2000000,0,0,2000000,5120
2015012610,9,1,0,0,0,0,0,0,0,0,0,800.0,7428,0,0,2000000,2000000,0,0,2000000,2074
2015012610,9,3,0,0,0,0,0,0,0,0,0,1800.0,9822,0,0,2000000,2000000,0,0,2000000,3333
2015012610,9,4,0,0,0,0,0,0,0,0,0,0.0,21040,0,0,2000000,2000000,0,0,2000000,19728
2015012610,9,6,0,0,0,0,0,0,0,0,0,0.0,8252,0,0,2000000,2000000,0,0,2000000,2000000
2015012610,10,0,0,0,0,0,0,0,0,0,0,1040.0,12746,0,0,2000000,2000000,0,0,2000000,2185
2015012610,10,1,0,0,0,0,0,0,0,0,0,400.0,51785,0,0,2000000,2000000,0,0,2000000,3112
2015012610,10,2,0,0,0,0,0,0,0,0,0,800.0,24118,0,0,2000000,2000000,0,0,2000000,1485
2015012610,11,0,0,0,0,0,0,0,0,0,0,0.0,45770,0,0,2000000,2000000,0,0,2000000,2290
2015012610,11,1,0,0,0,0,0,0,0,0,0,1000.0,45746,0,0,2000000,2000000,0,0,2000000,4653
2015012610,11,2,0,0,0,0,0,0,0,0,0,0.0,12944,0,0,2000000,2000000,0,0,2000000,12714
2015012610,11,3,0,0,0,0,0,0,0,0,0,3200.0,43619,0,0,2000000,2000000,0,0,2000000,1392
2015012610,12,0,0,0,0,0,0,0,0,0,0,0.0,14987,0,0,2000000,2000000,0,0,2000000,10480
2015012610,12,1,0,0,0,0,0,0,0,0,0,1500.0,13165,0,0,2000000,2000000,0,0,2000000,3878
2015012610,12,2,0,0,0,0,0,0,0,0,0,1200.0,14213,0,0,2000000,2000000,0,0,2000000,4190
2013011818,3,0,0,0,0,0,0,0,0,0,0,0.0,9147,0,0,2000000,2000000,0,0,2000000,2000000
2013011818,3,1,0,0,0,0,0,0,0,0,0,0.0,18242,0,0,2000000,2000000,0,0,2000000,5225
2013011818,4,1,0,0,0,0,0,0,0,0,0,3000.0,32700,0,0,2000000,2000000,0,0,2000000,2519
2013011818,9,0,0,0,0,0,0,0,0,0,0,0.0,13454,0,0,2000000,2000000,0,0,2000000,2000000
2013011818,10,1,0,0,0,0,0,0,0,0,0,0.0,18391,0,0,2000000,2000000,0,0,2000000,5426
2015012739,1,2,0,0,0,0,0,0,0,0,0,700.0,32882,0,0,2000000,2000000,0,0,2000000,10512
2015012739,11,1,0,0,0,0,0,0,0,0,0,900.0,24957,0,0,2000000,2000000,0,0,2000000,11780
2015012630,2,0,0,0,0,0,0,0,0,0,0,1100.0,23395,0,0,2000000,2000000,0,0,2000000,6027
2015012630,2,1,0,0,0,0,0,0,0,0,0,3400.0,175171,0,0,2000000,2000000,0,0,2000000,122295
2015012630,4,0,0,0,0,0,0,0,0,0,0,0.0,89769,0,0,2000000,2000000,0,0,2000000,85071
2015012630,9,0,0,0,0,0,0,0,0,0,0,400.0,21293,0,0,2000000,2000000,0,0,2000000,7150
2015012630,9,1,0,0,0,0,0,0,0,0,0,900.0,28796,0,0,2000000,2000000,0,0,2000000,7941
2015012630,9,2,0,0,0,0,0,0,0,0,0,5000.0,33072,0,0,2000000,2000000,0,0,2000000,2377
2015012630,9,4,0,0,0,0,0,0,0,0,0,4300.0,45590,0,0,2000000,2000000,0,0,2000000,6385
2015012630,9,5,0,0,0,0,0,0,0,0,0,0.0,12796,0,0,2000000,2000000,0,0,2000000,2000000
2015012630,9,6,0,0,0,0,0,0,0,0,0,400.0,11209,0,0,2000000,2000000,0,0,2000000,4920
2015012630,9,7,0,0,0,0,0,0,0,0,0,900.0,18209,0,0,2000000,2000000,0,0,2000000,4161
2015012630,9,8,0,0,0,0,0,0,0,0,0,6700.0,47800,0,0,2000000,2000000,0,0,2000000,3931
2015012630,9,9,0,0,0,0,0,0,0,0,0,1972.0,11243,0,0,2000000,2000000,0,0,2000000,4128
2015011759,1,2,0,0,0,0,0,0,0,0,0,2400.0,42708,0,0,2000000,2000000,0,0,2000000,1722
2015011759,1,3,0,0,0,0,0,0,0,0,0,600.0,19056,0,0,2000000,2000000,0,0,2000000,5919
2015011759,2,0,0,0,0,0,0,0,0,0,0,1200.0,40677,0,0,2000000,2000000,0,0,2000000,6001
2015011759,2,2,0,0,0,0,0,0,0,0,0,1700.0,35036,0,0,2000000,2000000,0,0,2000000,9610
2015011759,2,3,0,0,0,0,0,0,0,0,0,7800.0,71150,0,0,2000000,2000000,0,0,2000000,8641
2015011759,2,5,0,0,0,0,0,0,0,0,0,4200.0,42771,0,0,2000000,2000000,0,0,2000000,21489
2015011759,2,6,0,0,0,0,0,0,0,0,0,0.0,24424,0,0,2000000,2000000,0,0,2000000,9249
2015011759,2,8,0,0,0,0,0,0,0,0,0,1700.0,27469,0,0,2000000,2000000,0,0,2000000,8058
2015011759,2,9,0,0,0,0,0,0,0,0,0,500.0,214837,0,0,2000000,2000000,0,0,2000000,203498
2015011759,3,0,0,0,0,0,0,0,0,0,0,0.0,20001,0,0,2000000,2000000,0,0,2000000,15262
2015011759,3,1,0,0,0,0,0,0,0,0,0,800.0,30813,0,0,2000000,2000000,0,0,2000000,13851
2015011759,3,2,0,0,0,0,0,0,0,0,0,3400.0,54303,0,0,2000000,2000000,0,0,2000000,6796
2015011759,3,3,0,0,0,0,0,0,0,0,0,500.0,14255,0,0,2000000,2000000,0,0,2000000,1421
2015011759,4,1,0,0,0,0,0,0,0,0,0,0.0,93297,0,0,2000000,2000000,0,0,2000000,75858
2015011759,5,0,0,0,0,0,0,0,0,0,0,500.0,26931,0,0,2000000,2000000,0,0,2000000,5891
2015011759,8,0,0,0,0,0,0,0,0,0,0,600.0,10791,0,0,2000000,2000000,0,0,2000000,3008
2015011759,8,2,0,0,0,0,0,0,0,0,0,0.0,9608,0,0,2000000,2000000,0,0,2000000,6746
2015011759,9,1,0,0,0,0,0,0,0,0,0,300.0,12401,0,0,2000000,2000000,0,0,2000000,7304
2015011759,9,2,0,0,0,0,0,0,0,0,0,0.0,12827,0,0,2000000,2000000,0,0,2000000,3874
2015011759,9,3,0,0,0,0,0,0,0,0,0,2700.0,20986,0,0,2000000,2000000,0,0,2000000,6162
2015011759,9,4,0,0,0,0,0,0,0,0,0,1300.0,25508,0,0,2000000,2000000,0,0,2000000,13256
2015011759,9,5,0,0,0,0,0,0,0,0,0,0.0,17353,0,0,2000000,2000000,0,0,2000000,2000000
2015011759,9,6,0,0,0,0,0,0,0,0,0,0.0,17066,0,0,2000000,2000000,0,0,2000000,15058
2015011759,9,7,0,0,0,0,0,0,0,0,0,1700.0,10506,0,0,2000000,2000000,0,0,2000000,1784
2015011759,9,9,0,0,0,0,0,0,0,0,0,4200.0,69111,0,0,2000000,2000000,0,0,2000000,3548
2015011759,9,10,0,0,0,0,0,0,0,0,0,2000.0,17555,0,0,2000000,2000000,0,0,2000000,5384
2015011759,9,11,0,0,0,0,0,0,0,0,0,1000.0,13301,0,0,2000000,2000000,0,0,2000000,5152
2015011759,9,13,0,0,0,0,0,0,0,0,0,1799.0,16108,0,0,2000000,2000000,0,0,2000000,5266
2015011759,9,15,0,0,0,0,0,0,0,0,0,700.0,18032,0,0,2000000,2000000,0,0,2000000,3072
2015011759,9,16,0,0,0,0,0,0,0,0,0,400.0,6338,0,0,2000000,2000000,0,0,2000000,2062
2015011759,9,17,0,0,0,0,0,0,0,0,0,0.0,4206,0,0,2000000,2000000,0,0,2000000,2656
2015011759,9,18,0,0,0,0,0,0,0,0,0,4100.0,66078,0,0,2000000,2000000,0,0,2000000,7
2015011759,10,1,0,0,0,0,0,0,0,0,0,4731.0,85860,0,0,2000000,2000000,0,0,2000000,14418
2015011759,11,3,0,0,0,0,0,0,0,0,0,1600.0,26102,0,0,2000000,2000000,0,0,2000000,5426
2015011759,12,0,0,0,0,0,0,0,0,0,0,2100.0,24885,0,0,2000000,2000000,0,0,2000000,4465
2015012822,2,0,0,0,0,0,0,0,0,0,0,4400.0,29369,0,0,2000000,2000000,0,0,2000000,506
2015012822,2,1,0,0,0,0,0,0,0,0,0,300.0,5987,0,0,2000000,2000000,0,0,2000000,2738
2015012822,2,2,0,0,0,0,0,0,0,0,0,0.0,19752,0,0,2000000,2000000,0,0,2000000,8633
2015012822,3,0,0,0,0,0,0,0,0,0,0,0.0,6296,0,0,2000000,2000000,0,0,2000000,4482
2015012822,3,1,0,0,0,0,0,0,0,0,0,300.0,54659,0,0,2000000,2000000,0,0,2000000,42335
2015012822,3,2,0,0,0,0,0,0,0,0,0,0.0,3192,0,0,2000000,2000000,0,0,2000000,2000000
2015012822,4,1,0,0,0,0,0,0,0,0,0,900.0,14734,0,0,2000000,2000000,0,0,2000000,9598
2015012822,5,3,0,0,0,0,0,0,0,0,0,0.0,9261,0,0,2000000,2000000,0,0,2000000,5859
2015012822,9,4,0,0,0,0,0,0,0,0,0,2900.0,13386,0,0,2000000,2000000,0,0,2000000,4218
2015012881,2,2,0,0,0,0,0,0,0,0,0,200.0,13931,0,0,2000000,2000000,0,0,2000000,10962
2015012881,6,2,0,0,0,0,0,0,0,0,0,1500.0,13510,0,0,2000000,2000000,0,0,2000000,2114
2015012881,9,1,0,0,0,0,0,0,0,0,0,0.0,9651,0,0,2000000,2000000,0,0,2000000,2000000
2015012881,9,3,0,0,0,0,0,0,0,0,0,0.0,55758,0,0,2000000,2000000,0,0,2000000,2000000
2015012881,9,4,0,0,0,0,0,0,0,0,0,3100.0,46711,0,0,2000000,2000000,0,0,2000000,7779
2015012881,9,5,0,0,0,0,0,0,0,0,0,1900.0,38870,0,0,2000000,2000000,0,0,2000000,18779
2015012881,9,6,0,0,0,0,0,0,0,0,0,4100.0,55991,0,0,2000000,2000000,0,0,2000000,4302
2015012881,11,2,0,0,0,0,0,0,0,0,0,2800.0,49391,0,0,2000000,2000000,0,0,2000000,19160
2015012881,11,3,0,0,0,0,0,0,0,0,0,1100.0,34831,0,0,2000000,2000000,0,0,2000000,11665
2015012881,11,4,0,0,0,0,0,0,0,0,0,1000.0,28101,0,0,2000000,2000000,0,0,2000000,8382
2015012881,12,0,0,0,0,0,0,0,0,0,0,3900.0,61373,0,0,2000000,2000000,0,0,2000000,7209
2015012881,12,2,0,0,0,0,0,0,0,0,0,1700.0,21385,0,0,2000000,2000000,0,0,2000000,5440
2015011771,1,0,0,0,0,0,0,0,0,0,0,0.0,5423,0,0,2000000,2000000,0,0,2000000,563
2015011771,3,0,0,0,0,0,0,0,0,0,0,0.0,44918,0,0,2000000,2000000,0,0,2000000,2000000
2015011771,3,2,0,0,0,0,0,0,0,0,0,1800.0,10800,0,0,2000000,2000000,0,0,2000000,3745
2015011771,3,3,0,0,0,0,0,0,0,0,0,0.0,5635,0,0,2000000,2000000,0,0,2000000,3528
2015011771,4,1,0,0,0,0,0,0,0,0,0,2600.0,9841,0,0,2000000,2000000,0,0,2000000,2842
2015011771,6,1,0,0,0,0,0,0,0,0,0,3500.0,33040,0,0,2000000,2000000,0,0,2000000,3414
2015011771,6,2,0,0,0,0,0,0,0,0,0,0.0,8881,0,0,2000000,2000000,0,0,2000000,6008
2015011771,7,2,0,0,0,0,0,0,0,0,0,300.0,6749,0,0,2000000,2000000,0,0,2000000,3211
2015011771,9,1,0,0,0,0,0,0,0,0,0,9200.0,27941,0,0,2000000,2000000,0,0,2000000,7193
2015011771,9,3,0,0,0,0,0,0,0,0,0,600.0,16172,0,0,2000000,2000000,0,0,2000000,4761
2015011771,9,4,0,0,0,0,0,0,0,0,0,2700.0,14180,0,0,2000000,2000000,0,0,2000000,4049
2015011771,9,6,0,0,0,0,0,0,0,0,0,5100.0,15020,0,0,2000000,2000000,0,0,2000000,3415
2015011771,9,7,0,0,0,0,0,0,0,0,0,500.0,7273,0,0,2000000,2000000,0,0,2000000,4249
2015011771,11,1,0,0,0,0,0,0,0,0,0,1100.0,17604,0,0,2000000,2000000,0,0,2000000,2520
2015011771,11,2,0,0,0,0,0,0,0,0,0,7800.0,52562,0,0,2000000,2000000,0,0,2000000,3172
2015011771,11,6,0,0,0,0,0,0,0,0,0,0.0,4482,0,0,2000000,2000000,0,0,2000000,2000000
2015011742,1,8,0,0,0,0,0,0,0,0,0,1800.0,22392,0,0,2000000,2000000,0,0,2000000,2922
2015011742,1,12,0,0,0,0,0,0,0,0,0,400.0,6140,0,0,2000000,2000000,0,0,2000000,2745
2015011742,2,0,0,0,0,0,0,0,0,0,0,1600.0,143047,0,0,2000000,2000000,0,0,2000000,12232
2015011742,2,1,0,0,0,0,0,0,0,0,0,1400.0,21656,0,0,2000000,2000000,0,0,2000000,6303
2015011742,2,2,0,0,0,0,0,0,0,0,0,0.0,19982,0,0,2000000,2000000,0,0,2000000,1327
2015011742,3,0,0,0,0,0,0,0,0,0,0,0.0,8604,0,0,2000000,2000000,0,0,2000000,2762
2015011742,3,1,0,0,0,0,0,0,0,0,0,0.0,7091,0,0,2000000,2000000,0,0,2000000,5927
2015011742,4,2,0,0,0,0,0,0,0,0,0,2300.0,9665,0,0,2000000,2000000,0,0,2000000,3068
2015011742,4,3,0,0,0,0,0,0,0,0,0,0.0,19174,0,0,2000000,2000000,0,0,2000000,2000000
2015011742,4,4,0,0,0,0,0,0,0,0,0,0.0,11833,0,0,2000000,2000000,0,0,2000000,8245
2015011742,4,6,0,0,0,0,0,0,0,0,0,400.0,8024,0,0,2000000,2000000,0,0,2000000,4584
2015011742,4,7,0,0,0,0,0,0,0,0,0,900.0,7161,0,0,2000000,2000000,0,0,2000000,3308
2015011742,4,9,0,0,0,0,0,0,0,0,0,1000.0,6937,0,0,2000000,2000000,0,0,2000000,1936
2015011742,6,0,0,0,0,0,0,0,0,0,0,1900.0,24912,0,0,2000000,2000000,0,0,2000000,3465
2015011742,6,2,0,0,0,0,0,0,0,0,0,2700.0,12607,0,0,2000000,2000000,0,0,2000000,5931
2015011742,6,3,0,0,0,0,0,0,0,0,0,1750.0,16779,0,0,2000000,2000000,0,0,2000000,3596
2015011742,6,4,0,0,0,0,0,0,0,0,0,300.0,7481,0,0,2000000,2000000,0,0,2000000,4537
2015011742,6,6,0,0,0,0,0,0,0,0,0,2600.0,12607,0,0,2000000,2000000,0,0,2000000,5120
2015011742,6,7,0,0,0,0,0,0,0,0,0,1300.0,9923,0,0,2000000,2000000,0,0,2000000,2452
2015011742,6,8,0,0,0,0,0,0,0,0,0,1400.0,21152,0,0,2000000,2000000,0,0,2000000,7561
2015011742,6,9,0,0,0,0,0,0,0,0,0,1100.0,15595,0,0,2000000,2000000,0,0,2000000,2596
2015011742,7,3,0,0,0,0,0,0,0,0,0,0.0,4131,0,0,2000000,2000000,0,0,2000000,2000000
2015011742,9,0,0,0,0,0,0,0,0,0,0,900.0,12197,0,0,2000000,2000000,0,0,2000000,2464
2015011742,9,1,0,0,0,0,0,0,0,0,0,0.0,8445,0,0,2000000,2000000,0,0,2000000,2403
2015011742,9,2,0,0,0,0,0,0,0,0,0,200.0,11812,0,0,2000000,2000000,0,0,2000000,9434
2015011742,9,3,0,0,0,0,0,0,0,0,0,2700.0,40920,0,0,2000000,2000000,0,0,2000000,5945
